############### Game theory approach #################
max_gen : 5000
Instance : Denver
Epsilon : 0.1
Temps d'execution : 42598 ms
 ========Hypervolume====
 HV % :111.505
 ========================
(IC best ; SC best) : 133569 ; 634
 Min Nash :   0.272972 : se trouve à la position 1797
 ============================
########################################################
Le nombre de solutions trouvées : 1. Ces solutions sont : 
 (IC ; SC) : 166869 ; 649
#########################

......Les valeurs de nash pour Tout l'ensemble des solutions...

Num Sol, NASHEJ[k] , Interf cost , Sep cost 
677 , 2.4402 , 147702 , 2114
678 , 2.39499 , 148195 , 2083
679 , 4.81486 , 768256 , 674
680 , 2.43603 , 151359 , 2094
681 , 44.7104 , 5.96916e+06 , 1281
682 , 6.31121 , 969384 , 668
683 , 2.42717 , 148701 , 2101
684 , 2.35758 , 154152 , 2031
685 , 2.5951 , 148588 , 2208
686 , 2.21034 , 152183 , 1947
687 , 2.24028 , 151126 , 1971
688 , 34.9068 , 4.77496e+06 , 734
689 , 114.582 , 1.54341e+07 , 653
690 , 2.42349 , 153054 , 2078
691 , 2.42532 , 152456 , 2082
692 , 44.8353 , 5.40649e+06 , 4031
693 , 121.982 , 1.64167e+07 , 681
694 , 2.4085 , 149367 , 2086
695 , 108.54 , 1.46229e+07 , 673
696 , 153.57 , 2.06381e+07 , 670
697 , 2.3307 , 149510 , 2036
698 , 2.39638 , 150276 , 2074
699 , 85.9382 , 1.16059e+07 , 664
700 , 2.28476 , 152010 , 1995
701 , 60.4423 , 8.19686e+06 , 681
702 , 2.42269 , 151473 , 2085
703 , 3.87109 , 350833 , 2057
704 , 23.5468 , 2.9888e+06 , 2010
705 , 2.28104 , 152567 , 1990
706 , 2.4315 , 149911 , 2098
707 , 3.99173 , 348828 , 2143
708 , 2.35886 , 152007 , 2042
709 , 2.4056 , 151087 , 2076
710 , 0.710282 , 146276 , 1024
711 , 53.5907 , 6.82853e+06 , 2832
712 , 2.26577 , 149263 , 1996
713 , 6.01288 , 759943 , 1473
714 , 4.78764 , 768622 , 655
715 , 109.41 , 1.46269e+07 , 1206
716 , 33.3387 , 4.57984e+06 , 666
717 , 103.976 , 1.4012e+07 , 679
718 , 2.27667 , 149666 , 2001
719 , 2.31839 , 150183 , 2025
720 , 2.52146 , 148023 , 2164
721 , 2.31222 , 153571 , 2005
722 , 4.83347 , 769478 , 680
723 , 1.78561 , 369541 , 646
724 , 2.42127 , 148965 , 2096
725 , 2.32616 , 151641 , 2023
726 , 96.4223 , 1.30046e+07 , 672
727 , 0.75513 , 144893 , 1059
728 , 2.36842 , 154337 , 2037
729 , 3.9306 , 354147 , 2079
730 , 2.38663 , 152766 , 2056
731 , 3.84205 , 346953 , 2057
732 , 17.1475 , 2.37127e+06 , 884
733 , 2.3256 , 151146 , 2025
734 , 128.155 , 1.72397e+07 , 688
735 , 153.972 , 2.0637e+07 , 930
736 , 90.7206 , 1.21834e+07 , 955
737 , 158.117 , 2.12441e+07 , 676
738 , 1.84006 , 370284 , 677
739 , 2.41269 , 148451 , 2093
740 , 48.8933 , 6.20764e+06 , 2801
741 , 100.894 , 1.36014e+07 , 674
742 , 2.4244 , 149174 , 2097
743 , 122.007 , 1.64221e+07 , 671
744 , 5.06585 , 766807 , 840
745 , 115.927 , 1.56071e+07 , 685
746 , 19.1045 , 2.59326e+06 , 1071
747 , 3.95701 , 557816 , 1129
748 , 0.876573 , 135833 , 1179
749 , 9.39455 , 1.369e+06 , 726
750 , 3.98174 , 350232 , 2130
751 , 85.9545 , 1.15988e+07 , 708
752 , 2.40457 , 150527 , 2078
753 , 33.3943 , 4.58009e+06 , 700
754 , 2.28061 , 151456 , 1995
755 , 63.481 , 8.59747e+06 , 706
756 , 2.38001 , 151671 , 2057
757 , 62.1164 , 7.82088e+06 , 3527
758 , 2.50327 , 147910 , 2153
759 , 2.41016 , 153802 , 2066
760 , 40.8368 , 5.58239e+06 , 661
761 , 79.9572 , 1.08034e+07 , 681
762 , 19.5888 , 2.3845e+06 , 2369
763 , 71.5698 , 9.40294e+06 , 2011
764 , 2.45859 , 149947 , 2115
765 , 147.611 , 1.98431e+07 , 666
766 , 30.3507 , 4.17862e+06 , 676
767 , 2.53566 , 150762 , 2160
768 , 147.41 , 1.98152e+07 , 671
769 , 2.44124 , 151212 , 2098
770 , 11.0816 , 1.38282e+06 , 1730
771 , 2.41629 , 151882 , 2079
772 , 0.87744 , 136581 , 1176
773 , 2.40474 , 152446 , 2069
774 , 14.8809 , 1.40405e+06 , 4038
775 , 0.333446 , 169890 , 673
776 , 2.45023 , 153045 , 2095
777 , 40.971 , 5.59505e+06 , 686
778 , 2.38143 , 148912 , 2071
779 , 2.36873 , 150164 , 2057
780 , 38.7896 , 5.00473e+06 , 2105
781 , 16.2795 , 1.98713e+06 , 2157
782 , 21.5138 , 2.96732e+06 , 823
783 , 0.655424 , 152222 , 961
784 , 2.31546 , 148948 , 2029
785 , 0.466099 , 157060 , 818
786 , 37.4215 , 4.60605e+06 , 3130
787 , 153.596 , 2.06388e+07 , 683
788 , 2.22178 , 148866 , 1970
789 , 1.81697 , 371834 , 655
790 , 2.4802 , 151360 , 2122
791 , 0.672246 , 148148 , 991
792 , 2.52419 , 151337 , 2150
793 , 2.41667 , 151932 , 2079
794 , 9.36111 , 1.36791e+06 , 710
795 , 27.3726 , 3.78085e+06 , 676
796 , 0.307992 , 167122 , 670
797 , 2.38692 , 151120 , 2064
798 , 2.43607 , 149889 , 2101
799 , 2.5265 , 151435 , 2151
800 , 2.43074 , 150441 , 2095
801 , 2.30114 , 150827 , 2011
802 , 48.9341 , 6.59505e+06 , 988
803 , 2.38288 , 150369 , 2065
804 , 128.11 , 1.70289e+07 , 1660
805 , 2.27168 , 153213 , 1981
806 , 30.4782 , 4.16616e+06 , 816
807 , 2.41845 , 152593 , 2077
808 , 2.32664 , 357746 , 1045
809 , 141.571 , 1.90358e+07 , 668
810 , 2.43515 , 151242 , 2094
811 , 2.42822 , 153475 , 2079
812 , 78.4253 , 1.06045e+07 , 654
813 , 2.32651 , 153163 , 2016
814 , 2.18284 , 150195 , 1939
815 , 99.5301 , 1.33952e+07 , 788
816 , 2.39632 , 148582 , 2082
817 , 2.2833 , 151605 , 1996
818 , 0.902785 , 137438 , 1188
819 , 3.94004 , 352880 , 2091
820 , 2.31541 , 148520 , 2031
821 , 2.44492 , 378390 , 1022
822 , 134.387 , 1.8032e+07 , 878
823 , 123.849 , 1.66233e+07 , 884
824 , 104.124 , 1.40026e+07 , 817
825 , 2.32656 , 152327 , 2020
826 , 2.40875 , 150243 , 2082
827 , 4.00423 , 353025 , 2131
828 , 22.3493 , 2.97989e+06 , 1293
829 , 12.5409 , 1.76903e+06 , 822
830 , 3.87845 , 349709 , 2067
831 , 2.42455 , 152775 , 2080
832 , 2.23253 , 149038 , 1976
833 , 7.75645 , 1.16916e+06 , 636
834 , 2.32612 , 150372 , 2029
835 , 2.3862 , 148495 , 2076
836 , 16.0675 , 2.17983e+06 , 1108
837 , 0.302441 , 171226 , 647
838 , 0.749596 , 143311 , 1063
839 , 42.5484 , 5.40651e+06 , 2581
840 , 3.9552 , 353218 , 2099
841 , 3.8747 , 352368 , 2052
842 , 10.779 , 1.56846e+06 , 657
843 , 2.39556 , 151221 , 2069
844 , 3.2641 , 565126 , 655
845 , 2.45675 , 153704 , 2096
846 , 4.78886 , 769417 , 652
847 , 1.82645 , 368887 , 675
848 , 2.44605 , 149537 , 2109
849 , 2.24597 , 149147 , 1984
850 , 3.3327 , 569653 , 677
851 , 87.4207 , 1.18054e+07 , 657
852 , 2.28748 , 151742 , 1998
853 , 6.79454 , 757115 , 1982
854 , 2.24815 , 149648 , 1983
855 , 137.138 , 1.84435e+07 , 669
856 , 2.44448 , 148696 , 2112
857 , 6.41797 , 964473 , 759
858 , 2.48421 , 152738 , 2118
859 , 2.36736 , 151456 , 2050
860 , 2.39385 , 151202 , 2068
861 , 2.23892 , 153472 , 1959
862 , 2.48224 , 149736 , 2131
863 , 3.98913 , 352273 , 2125
864 , 2.44611 , 149334 , 2110
865 , 5.08965 , 753764 , 917
866 , 0.280179 , 167832 , 649
867 , 2.47462 , 151036 , 2120
868 , 2.37459 , 149683 , 2063
869 , 176.07 , 2.36457e+07 , 659
870 , 138.103 , 1.82331e+07 , 2280
871 , 2.44727 , 152438 , 2096
872 , 2.50199 , 148793 , 2148
873 , 83.0445 , 1.11903e+07 , 802
874 , 32.9641 , 3.81813e+06 , 4044
875 , 118.997 , 1.60188e+07 , 677
876 , 2.45179 , 152621 , 2098
877 , 0.302386 , 167638 , 664
878 , 2.45391 , 156274 , 2082
879 , 81.5848 , 1.06189e+07 , 2589
880 , 2.34701 , 149159 , 2048
881 , 2.37346 , 151007 , 2056
882 , 2.4391 , 150926 , 2098
883 , 15.8997 , 2.17215e+06 , 1038
884 , 2.46138 , 150952 , 2112
885 , 10.833 , 1.57377e+06 , 666
886 , 2.35331 , 150633 , 2045
887 , 0.972817 , 136047 , 1239
888 , 14.9105 , 1.78911e+06 , 2229
889 , 2.30574 , 151653 , 2010
890 , 3.32062 , 568251 , 676
891 , 2.4481 , 152338 , 2097
892 , 2.37056 , 151251 , 2053
893 , 58.8931 , 7.99772e+06 , 644
894 , 13.7838 , 1.97065e+06 , 653
895 , 0.845927 , 137849 , 1150
896 , 59.0277 , 7.58382e+06 , 2694
897 , 2.50624 , 146832 , 2160
898 , 155.124 , 2.08455e+07 , 671
899 , 39.8129 , 5.35504e+06 , 1091
900 , 0.310141 , 168041 , 667
901 , 2.38698 , 149863 , 2070
902 , 2.24891 , 148907 , 1987
903 , 42.3702 , 5.78699e+06 , 662
904 , 2.39953 , 150698 , 2074
905 , 61.9107 , 8.39467e+06 , 673
906 , 2.28065 , 150409 , 2000
907 , 2.41735 , 152445 , 2077
908 , 15.087 , 1.98271e+06 , 1422
909 , 2.51177 , 149256 , 2152
910 , 2.32717 , 148195 , 2040
911 , 2.40257 , 150681 , 2076
912 , 2.45658 , 149890 , 2114
913 , 31.8146 , 4.38047e+06 , 646
914 , 2.2651 , 151912 , 1983
915 , 156.578 , 2.1038e+07 , 679
916 , 2.47475 , 149157 , 2129
917 , 10.8821 , 1.56285e+06 , 749
918 , 2.4114 , 154179 , 2065
919 , 88.9713 , 1.20089e+07 , 674
920 , 2.35203 , 149619 , 2049
921 , 2.4503 , 154740 , 2087
922 , 2.36835 , 150114 , 2057
923 , 2.43643 , 149937 , 2101
924 , 2.64161 , 352625 , 1269
925 , 2.43331 , 149520 , 2101
926 , 2.50006 , 152326 , 2130
927 , 27.418 , 3.78795e+06 , 671
928 , 2.48914 , 150657 , 2131
929 , 2.30587 , 155252 , 1993
930 , 2.3873 , 151170 , 2064
931 , 2.26183 , 151476 , 1983
932 , 4.99893 , 759977 , 830
933 , 46.8947 , 6.38817e+06 , 677
934 , 2.48506 , 148006 , 2141
935 , 2.36005 , 150270 , 2051
936 , 109.363 , 1.45866e+07 , 1367
937 , 84.4568 , 1.14089e+07 , 660
938 , 164.401 , 2.20454e+07 , 857
939 , 4.78148 , 768011 , 654
940 , 54.3789 , 7.38971e+06 , 668
941 , 0.736164 , 142781 , 1057
942 , 2.51634 , 151552 , 2144
943 , 0.928712 , 134159 , 1220
944 , 134.152 , 1.80431e+07 , 676
945 , 2.43642 , 153096 , 2086
946 , 0.349712 , 169324 , 686
947 , 0.375339 , 164531 , 725
948 , 2.43265 , 150697 , 2095
949 , 2.43156 , 150551 , 2095
950 , 2.3682 , 154308 , 2037
951 , 3.89184 , 350865 , 2070
952 , 0.777832 , 142026 , 1087
953 , 2.32323 , 151671 , 2021
954 , 39.3896 , 5.3853e+06 , 679
955 , 13.8652 , 1.97541e+06 , 682
956 , 3.75772 , 350226 , 1988
957 , 2.31747 , 150481 , 2023
958 , 2.50854 , 152195 , 2136
959 , 2.32488 , 150418 , 2028
960 , 18.8011 , 2.39768e+06 , 1807
961 , 2.37696 , 152317 , 2052
962 , 2.52989 , 152308 , 2149
963 , 2.37903 , 151751 , 2056
964 , 21.7008 , 2.94953e+06 , 1026
965 , 2.41623 , 148714 , 2094
966 , 42.3839 , 5.78777e+06 , 667
967 , 149.102 , 2.00419e+07 , 667
968 , 0.898449 , 136016 , 1192
969 , 2.44429 , 151198 , 2100
970 , 2.38433 , 148878 , 2073
971 , 2.48484 , 150505 , 2129
972 , 2.47329 , 149383 , 2127
973 , 9.29324 , 1.36938e+06 , 660
974 , 2.54794 , 149452 , 2174
975 , 2.49524 , 149998 , 2138
976 , 32.0676 , 4.37192e+06 , 847
977 , 29.5448 , 3.79246e+06 , 1998
978 , 0.861508 , 135717 , 1170
979 , 0.917598 , 138152 , 1194
980 , 7.94988 , 1.1792e+06 , 711
981 , 150.758 , 2.02408e+07 , 773
982 , 2.40846 , 151047 , 2078
983 , 2.41549 , 150089 , 2087
984 , 2.37069 , 148109 , 2068
985 , 0.38394 , 165890 , 724
986 , 2.47973 , 149822 , 2129
987 , 34.9259 , 4.78951e+06 , 677
988 , 2.51967 , 150312 , 2152
989 , 2.38409 , 149898 , 2068
990 , 2.37345 , 152270 , 2050
991 , 71.0034 , 9.60433e+06 , 696
992 , 2.45955 , 151761 , 2107
993 , 2.32703 , 150282 , 2030
994 , 3.84374 , 350551 , 2041
995 , 26.8816 , 3.59601e+06 , 1242
996 , 21.3404 , 2.97576e+06 , 673
997 , 18.3301 , 2.57747e+06 , 655
998 , 2.41744 , 151193 , 2083
999 , 2.49149 , 149918 , 2136
1000 , 2.31203 , 150176 , 2021
1001 , 38.0266 , 5.17017e+06 , 836
1002 , 2.34386 , 151898 , 2033
1003 , 111.863 , 1.50263e+07 , 865
1004 , 16.8059 , 2.18976e+06 , 1529
1005 , 2.34284 , 150709 , 2038
1006 , 2.50696 , 152194 , 2135
1007 , 2.4468 , 153008 , 2093
1008 , 2.46594 , 153036 , 2105
1009 , 2.40949 , 148868 , 2089
1010 , 55.9909 , 7.60166e+06 , 684
1011 , 2.47295 , 148074 , 2133
1012 , 2.24208 , 150734 , 1974
1013 , 4.90341 , 765967 , 741
1014 , 2.34173 , 150560 , 2038
1015 , 2.48487 , 150087 , 2131
1016 , 19.9986 , 2.76009e+06 , 846
1017 , 2.29776 , 152273 , 2002
1018 , 4.79911 , 768680 , 662
1019 , 1.81422 , 370203 , 661
1020 , 2.43239 , 151715 , 2090
1021 , 2.77158 , 346811 , 1379
1022 , 75.7225 , 1.00115e+07 , 1755
1023 , 2.44429 , 151619 , 2098
1024 , 3.86991 , 350886 , 2056
1025 , 2.37074 , 151486 , 2052
1026 , 2.39687 , 150553 , 2073
1027 , 13.8064 , 1.97092e+06 , 666
1028 , 2.39817 , 152832 , 2063
1029 , 73.9107 , 9.99834e+06 , 669
1030 , 2.44181 , 149392 , 2107
1031 , 3.91677 , 351878 , 2081
1032 , 2.3375 , 149995 , 2038
1033 , 6.33573 , 968867 , 686
1034 , 0.896411 , 137429 , 1184
1035 , 44.1837 , 5.97635e+06 , 913
1036 , 2.45677 , 152233 , 2103
1037 , 149.635 , 2.00408e+07 , 1010
1038 , 57.2105 , 7.4123e+06 , 2356
1039 , 164.122 , 2.20431e+07 , 691
1040 , 3.30095 , 569626 , 657
1041 , 37.8649 , 5.18396e+06 , 668
1042 , 2.38664 , 150871 , 2065
1043 , 2.33968 , 149234 , 2043
1044 , 2.39317 , 151322 , 2067
1045 , 25.8342 , 2.8066e+06 , 4325
1046 , 3.79737 , 352573 , 2002
1047 , 9.26614 , 1.36997e+06 , 640
1048 , 2.3904 , 150320 , 2070
1049 , 39.3839 , 5.39044e+06 , 651
1050 , 2.29956 , 149984 , 2014
1051 , 1.82356 , 367236 , 681
1052 , 2.31573 , 148563 , 2031
1053 , 2.41254 , 150539 , 2083
1054 , 2.42364 , 152021 , 2083
1055 , 40.8033 , 5.57961e+06 , 653
1056 , 1.81031 , 367785 , 670
1057 , 110.011 , 1.48223e+07 , 659
1058 , 2.45269 , 148317 , 2119
1059 , 3.89206 , 353001 , 2060
1060 , 2.36203 , 152851 , 2040
1061 , 2.29931 , 154586 , 1992
1062 , 28.5867 , 3.79427e+06 , 1382
1063 , 93.4793 , 1.26123e+07 , 668
1064 , 2.47001 , 150841 , 2118
1065 , 64.9414 , 8.80222e+06 , 660
1066 , 2.3936 , 148640 , 2080
1067 , 2.28847 , 150189 , 2006
1068 , 2.13947 , 345387 , 985
1069 , 2.35806 , 152110 , 2041
1070 , 2.50547 , 150732 , 2141
1071 , 2.3658 , 150827 , 2052
1072 , 2.05766 , 354685 , 889
1073 , 2.43937 , 150120 , 2102
1074 , 3.87178 , 350293 , 2060
1075 , 2.32202 , 152984 , 2014
1076 , 2.33804 , 150490 , 2036
1077 , 3.90365 , 350125 , 2081
1078 , 21.4018 , 2.96901e+06 , 744
1079 , 39.4128 , 5.38798e+06 , 681
1080 , 57.4338 , 7.76994e+06 , 800
1081 , 2.37331 , 150355 , 2059
1082 , 2.31763 , 153030 , 2011
1083 , 0.350732 , 168828 , 689
1084 , 2.4487 , 153472 , 2092
1085 , 2.49472 , 151824 , 2129
1086 , 0.854182 , 145061 , 1121
1087 , 2.40046 , 153139 , 2063
1088 , 2.29086 , 151351 , 2002
1089 , 2.31738 , 150469 , 2023
1090 , 2.32531 , 152160 , 2020
1091 , 2.46727 , 151318 , 2114
1092 , 2.61443 , 341200 , 1306
1093 , 2.33978 , 149036 , 2044
1094 , 30.4219 , 4.18055e+06 , 712
1095 , 2.33841 , 150118 , 2038
1096 , 75.0349 , 9.80931e+06 , 2279
1097 , 2.28424 , 152994 , 1990
1098 , 138.549 , 1.86195e+07 , 728
1099 , 0.83181 , 139124 , 1135
1100 , 7.9534 , 1.16282e+06 , 791
1101 , 2.39922 , 149813 , 2078
1102 , 2.32476 , 151455 , 2023
1103 , 48.6767 , 6.56488e+06 , 968
1104 , 2.40621 , 151168 , 2076
1105 , 2.40101 , 150263 , 2077
1106 , 0.834578 , 141179 , 1127
1107 , 126.568 , 1.70285e+07 , 684
1108 , 2.45417 , 151886 , 2103
1109 , 2.44107 , 150979 , 2099
1110 , 39.4157 , 5.38878e+06 , 679
1111 , 123.494 , 1.66172e+07 , 688
1112 , 2.46097 , 148792 , 2122
1113 , 30.4328 , 4.16599e+06 , 788
1114 , 17.7798 , 2.38514e+06 , 1219
1115 , 132.692 , 1.78351e+07 , 738
1116 , 68.0308 , 9.18896e+06 , 783
1117 , 2.35522 , 153206 , 2034
1118 , 2.45007 , 150284 , 2108
1119 , 0.273836 , 167195 , 648
1120 , 45.3513 , 6.18644e+06 , 656
1121 , 1.80614 , 365963 , 676
1122 , 3.68531 , 547860 , 1004
1123 , 158.068 , 2.12395e+07 , 667
1124 , 2.44693 , 151971 , 2098
1125 , 42.8943 , 5.60313e+06 , 1867
1126 , 2.44789 , 151258 , 2102
1127 , 0.542073 , 163416 , 836
1128 , 2.41943 , 149142 , 2094
1129 , 3.79406 , 354870 , 1989
1130 , 8.79338 , 1.17515e+06 , 1265
1131 , 2.40496 , 152686 , 2068
1132 , 12.8013 , 1.76568e+06 , 1003
1133 , 2.43913 , 151562 , 2095
1134 , 9.61993 , 1.35023e+06 , 958
1135 , 44.4352 , 5.98591e+06 , 1027
1136 , 2.24947 , 150457 , 1980
1137 , 2.45819 , 151790 , 2106
1138 , 2.30258 , 148703 , 2022
1139 , 2.43676 , 150825 , 2097
1140 , 6.29767 , 968840 , 662
1141 , 17.9105 , 2.18729e+06 , 2241
1142 , 4.07413 , 346983 , 2204
1143 , 2.3416 , 149279 , 2044
1144 , 2.3706 , 152521 , 2047
1145 , 2.25623 , 150096 , 1986
1146 , 2.33204 , 153691 , 2017
1147 , 2.46584 , 151127 , 2114
1148 , 22.8334 , 3.17771e+06 , 661
1149 , 72.9657 , 9.42465e+06 , 2793
1150 , 2.53739 , 149729 , 2166
1151 , 64.931 , 8.79514e+06 , 687
1152 , 0.562945 , 152299 , 902
1153 , 2.37034 , 151433 , 2052
1154 , 0.622116 , 149458 , 953
1155 , 58.0041 , 7.6009e+06 , 1964
1156 , 81.4526 , 1.10044e+07 , 675
1157 , 2.3945 , 151290 , 2068
1158 , 2.39485 , 151758 , 2066
1159 , 2.37606 , 152408 , 2051
1160 , 6.29768 , 968631 , 663
1161 , 2.34967 , 151411 , 2039
1162 , 63.342 , 8.20853e+06 , 2464
1163 , 2.54321 , 150295 , 2167
1164 , 2.42948 , 151748 , 2088
1165 , 2.3516 , 150404 , 2045
1166 , 2.46401 , 150672 , 2115
1167 , 3.82235 , 349590 , 2032
1168 , 2.45357 , 150119 , 2111
1169 , 63.4831 , 8.60386e+06 , 677
1170 , 2.40853 , 149793 , 2084
1171 , 2.43794 , 152246 , 2091
1172 , 84.5174 , 1.14115e+07 , 686
1173 , 0.928975 , 136933 , 1207
1174 , 2.44074 , 146089 , 2122
1175 , 3.30367 , 570622 , 654
1176 , 134.103 , 1.80375e+07 , 672
1177 , 4.81338 , 770164 , 664
1178 , 2.43608 , 149470 , 2103
1179 , 2.32738 , 343519 , 1113
1180 , 6.75463 , 954033 , 1022
1181 , 2.46666 , 151236 , 2114
1182 , 0.306948 , 169722 , 657
1183 , 3.83906 , 349083 , 2045
1184 , 21.3285 , 2.97522e+06 , 668
1185 , 8.10199 , 1.15654e+06 , 915
1186 , 113.565 , 1.52237e+07 , 1007
1187 , 3.91017 , 352682 , 2073
1188 , 57.6331 , 7.77192e+06 , 917
1189 , 1.78726 , 366813 , 660
1190 , 2.52074 , 150243 , 2153
1191 , 22.4403 , 2.98215e+06 , 1340
1192 , 2.46935 , 147172 , 2135
1193 , 2.18924 , 150207 , 1943
1194 , 2.37824 , 152699 , 2051
1195 , 2.40164 , 149715 , 2080
1196 , 10.2145 , 989120 , 3049
1197 , 3.88538 , 352741 , 2057
1198 , 2.34314 , 152223 , 2031
1199 , 114.468 , 1.54168e+07 , 663
1200 , 4.80624 , 770265 , 659
1201 , 2.38536 , 148805 , 2074
1202 , 4.91133 , 763022 , 760
1203 , 56.506 , 7.22299e+06 , 2808
1204 , 4.96927 , 773712 , 746
1205 , 2.58309 , 150355 , 2192
1206 , 6.33022 , 968763 , 683
1207 , 2.52916 , 154318 , 2139
1208 , 105.452 , 1.42134e+07 , 659
1209 , 2.49994 , 151889 , 2132
1210 , 0.585983 , 151584 , 920
1211 , 2.41708 , 146299 , 2106
1212 , 41.6879 , 5.4026e+06 , 2054
1213 , 2.35869 , 149034 , 2056
1214 , 2.41187 , 147921 , 2095
1215 , 132.519 , 1.78253e+07 , 675
1216 , 2.3842 , 152231 , 2057
1217 , 9.3139 , 1.36792e+06 , 680
1218 , 3.91726 , 350047 , 2090
1219 , 55.9684 , 7.58896e+06 , 730
1220 , 18.3073 , 2.57273e+06 , 663
1221 , 2.37444 , 150928 , 2057
1222 , 45.6023 , 6.17552e+06 , 867
1223 , 55.5245 , 7.19217e+06 , 2332
1224 , 51.6025 , 6.98053e+06 , 850
1225 , 43.015 , 5.79264e+06 , 1044
1226 , 75.4999 , 1.0211e+07 , 667
1227 , 62.6285 , 8.20424e+06 , 2032
1228 , 71.2977 , 9.3923e+06 , 1889
1229 , 2.28763 , 150287 , 2005
1230 , 3.80844 , 351734 , 2013
1231 , 1.89107 , 369091 , 715
1232 , 146.096 , 1.96342e+07 , 697
1233 , 94.9047 , 1.28063e+07 , 651
1234 , 0.911756 , 137793 , 1192
1235 , 3.92021 , 352126 , 2082
1236 , 4.72988 , 555077 , 1632
1237 , 1.82942 , 368441 , 679
1238 , 20.1504 , 2.78331e+06 , 832
1239 , 2.357 , 151547 , 2043
1240 , 2.37536 , 149154 , 2066
1241 , 2.43969 , 149741 , 2104
1242 , 2.40549 , 152757 , 2068
1243 , 3.9136 , 351455 , 2081
1244 , 34.9212 , 4.78403e+06 , 700
1245 , 2.49621 , 150970 , 2134
1246 , 10.9325 , 1.56179e+06 , 786
1247 , 2.46619 , 150752 , 2116
1248 , 66.4222 , 9.00001e+06 , 660
1249 , 58.8999 , 7.99527e+06 , 660
1250 , 2.33861 , 150566 , 2036
1251 , 2.30925 , 149382 , 2023
1252 , 40.842 , 5.02627e+06 , 3304
1253 , 13.9343 , 1.97663e+06 , 720
1254 , 2.48373 , 148882 , 2136
1255 , 2.43813 , 148058 , 2111
1256 , 28.9316 , 3.98506e+06 , 695
1257 , 3.9329 , 352136 , 2090
1258 , 24.1737 , 2.60925e+06 , 4209
1259 , 3.83527 , 349419 , 2041
1260 , 0.304804 , 167539 , 666
1261 , 116.097 , 1.56313e+07 , 678
1262 , 4.06962 , 348067 , 2196
1263 , 1.82245 , 369195 , 671
1264 , 2.35072 , 152183 , 2036
1265 , 49.9395 , 6.79507e+06 , 676
1266 , 151.702 , 2.0236e+07 , 1394
1267 , 90.4633 , 1.22092e+07 , 669
1268 , 2.40798 , 151193 , 2077
1269 , 3.86741 , 351395 , 2052
1270 , 3.83979 , 348758 , 2047
1271 , 3.90067 , 351623 , 2072
1272 , 4.80924 , 767083 , 676
1273 , 4.81491 , 767630 , 677
1274 , 2.35958 , 151470 , 2045
1275 , 2.39794 , 150063 , 2076
1276 , 2.27331 , 151113 , 1992
1277 , 2.39192 , 150102 , 2072
1278 , 4.83287 , 767290 , 690
1279 , 3.81618 , 349819 , 2027
1280 , 17.4807 , 2.36605e+06 , 1120
1281 , 22.8652 , 3.17858e+06 , 677
1282 , 2.4406 , 151337 , 2097
1283 , 3.79253 , 351505 , 2004
1284 , 2.27738 , 152921 , 1986
1285 , 2.42217 , 152035 , 2082
1286 , 43.8444 , 5.98707e+06 , 647
1287 , 8.22272 , 964517 , 1903
1288 , 2.4211 , 150629 , 2088
1289 , 2.4324 , 151506 , 2091
1290 , 46.2083 , 6.18314e+06 , 1215
1291 , 2.39861 , 150574 , 2074
1292 , 2.20782 , 152057 , 1946
1293 , 3.9367 , 350326 , 2101
1294 , 2.4237 , 151608 , 2085
1295 , 2.36096 , 155658 , 2026
1296 , 17.2502 , 2.37424e+06 , 935
1297 , 2.36247 , 148064 , 2063
1298 , 2.34289 , 149662 , 2043
1299 , 66.4648 , 8.99326e+06 , 719
1300 , 2.231 , 149254 , 1974
1301 , 0.718548 , 149698 , 1013
1302 , 2.39487 , 151339 , 2068
1303 , 29.8805 , 3.41511e+06 , 4002
1304 , 2.45433 , 152117 , 2102
1305 , 9.78113 , 1.36144e+06 , 1007
1306 , 0.616745 , 153797 , 929
1307 , 51.7727 , 6.99147e+06 , 906
1308 , 161.086 , 2.16439e+07 , 661
1309 , 2.47271 , 148674 , 2130
1310 , 2.38306 , 152921 , 2053
1311 , 93.4232 , 1.26054e+07 , 665
1312 , 3.95466 , 349565 , 2116
1313 , 0.560881 , 157501 , 876
1314 , 0.865815 , 140927 , 1148
1315 , 114.803 , 1.5231e+07 , 1757
1316 , 2.47433 , 155211 , 2100
1317 , 2.53337 , 152140 , 2152
1318 , 2.36033 , 153045 , 2038
1319 , 2.41623 , 149135 , 2092
1320 , 2.3605 , 150329 , 2051
1321 , 3.91143 , 350953 , 2082
1322 , 0.798322 , 141814 , 1101
1323 , 2.50761 , 148068 , 2155
1324 , 131.147 , 1.76393e+07 , 688
1325 , 158.099 , 2.12437e+07 , 667
1326 , 91.992 , 1.2413e+07 , 671
1327 , 30.7817 , 3.9602e+06 , 1986
1328 , 15.2953 , 2.17338e+06 , 649
1329 , 2.30994 , 151161 , 2015
1330 , 49.9768 , 6.76908e+06 , 823
1331 , 13.9734 , 1.96416e+06 , 804
1332 , 6.04946 , 173251 , 4281
1333 , 2.40322 , 147397 , 2092
1334 , 6.34593 , 969808 , 688
1335 , 0.329129 , 169524 , 672
1336 , 2.33976 , 150298 , 2038
1337 , 2.32374 , 151740 , 2021
1338 , 2.43712 , 148977 , 2106
1339 , 2.36498 , 149664 , 2057
1340 , 22.2689 , 2.97759e+06 , 1253
